Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
2,note_on,53,F3,0.6299212598425197,0.2837495270833372,60.89989849999999
1,note_on,65,F4,0.6299212598425197,0.14124976458332839,61.05
1,note_on,67,G4,0.6299212598425197,0.2837495270833301,61.20
2,note_on,39,D#2,0.6299212598425197,0.2837495270833301,61.20
1,note_on,77,F5,0.6299212598425197,0.2837495270833301,61.499897499999996
2,note_on,46,A#2,0.6299212598425197,0.2837495270833301,61.499897499999996
1,note_on,75,D#5,0.6299212598425197,0.2837495270833301,61.799896999999994
2,note_on,51,D#3,0.6299212598425197,0.2837495270833301,61.799896999999994
2,note_on,55,G3,0.6299212598425197,0.2837495270833301,61.799896999999994
1,note_on,74,D5,0.6299212598425197,0.2837495270833301,62.09989649999999
2,note_on,46,A#2,0.6299212598425197,0.2837495270833301,62.09989649999999
1,note_on,75,D#5,0.6299212598425197,0.14124976458332839,62.40
2,note_on,44,G#2,0.6299212598425197,0.2837495270833301,62.40
1,note_on,74,D5,0.6299212598425197,0.14124976458332839,62.55
1,note_on,72,C5,0.6299212598425197,0.14124976458332839,62.70
2,note_on,51,D#3,0.6299212598425197,0.2837495270833301,62.70
1,note_on,70,A#4,0.6299212598425197,0.14124976458332839,62.849895249999996
1,note_on,72,C5,0.6299212598425197,0.1412497645833355,62.999894999999995
2,note_on,56,G#3,0.6299212598425197,0.2837495270833301,62.999894999999995
