Track,Event Type,Midi Note,Note Name,Velocity,Duration (seconds),Time (seconds)
0,note_on,64,E4,0.6299212598425197,0.2065971395833337,25.4166565
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,25.62498975
0,note_on,72,C5,0.6299212598425197,0.20659713958333015,25.833323
0,note_on,64,E4,0.6299212598425197,0.2065971395833337,26.04165625
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,26.249989499999998
0,note_on,72,C5,0.6299212598425197,0.20659713958333015,26.45832275
0,note_on,64,E4,0.6299212598425197,0.2065971395833337,27.0833225
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,27.29165575
0,note_on,72,C5,0.6299212598425197,0.2065971395833337,27.499989
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,27.70832225
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,27.9166555
0,note_on,72,C5,0.6299212598425197,0.2065971395833337,28.12498875
0,note_on,64,E4,0.6299212598425197,0.2065971395833337,28.7499885
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,28.95832175
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,29.166655
0,note_on,64,E4,0.6299212598425197,0.2065971395833337,29.37498825
0,note_on,67,G4,0.6299212598425197,0.2065971395833337,29.5833215
0,note_on,72,C5,0.6299212598425197,0.2065971395833337,29.79165475
0,note_on,62,D4,0.6299212598425197,0.2065971395833337,30.4166545
0,note_on,66,F#4,0.6299212598425197,0.20659713958333725,30.62498775
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,30.833320999999998
0,note_on,62,D4,0.6299212598425197,0.2065971395833337,31.04165425
0,note_on,66,F#4,0.6299212598425197,0.2065971395833337,31.2499875
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,31.45832075
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,32.0833205
0,note_on,66,F#4,0.6299212598425197,0.20659713958333015,32.29165375
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,32.499987
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,32.70832025
0,note_on,66,F#4,0.6299212598425197,0.20659713958333015,32.9166535
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,33.12498675
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,33.7499865
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,33.95831975
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,34.166653
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,34.37498625
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,34.5833195
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,34.79165275
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,35.4166525
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,35.62498575
0,note_on,71,B4,0.6299212598425197,0.20659713958333015,35.833319
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,36.04165225
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,36.2499855
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,36.45831875
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,37.0833185
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,37.29165175
0,note_on,73,C#5,0.6299212598425197,0.20659713958333015,37.499985
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,37.70831825
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,37.9166515
0,note_on,73,C#5,0.6299212598425197,0.20659713958333015,38.12498475
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,38.7499845
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,38.95831775
0,note_on,73,C#5,0.6299212598425197,0.20659713958333015,39.166651
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,39.37498425
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,39.5833175
0,note_on,73,C#5,0.6299212598425197,0.20659713958333015,39.79165075
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,40.4166505
0,note_on,69,A4,0.6299212598425197,0.20659713958333725,40.62498375
0,note_on,74,D5,0.6299212598425197,0.20659713958333015,40.833317
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,41.041650249999996
0,note_on,69,A4,0.6299212598425197,0.20659713958333725,41.2499835
0,note_on,74,D5,0.6299212598425197,0.20659713958333015,41.45831675
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,42.0833165
0,note_on,69,A4,0.6299212598425197,0.20659713958333725,42.29164975
0,note_on,74,D5,0.6299212598425197,0.20659713958333725,42.499983
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,42.70831625
0,note_on,69,A4,0.6299212598425197,0.20659713958333725,42.9166495
0,note_on,74,D5,0.6299212598425197,0.20659713958333015,43.12498275
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,43.7499825
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,43.95831575
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,44.166649
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,44.37498225
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,44.5833155
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,44.79164875
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,45.4166485
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,45.624981749999996
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,45.833315
0,note_on,62,D4,0.6299212598425197,0.20659713958333015,46.04164825
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,46.2499815
0,note_on,71,B4,0.6299212598425197,0.20659713958333725,46.45831475
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,47.0833145
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,47.29164775
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,47.499981
0,note_on,60,C4,0.6299212598425197,0.20659713958333015,47.70831425
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,47.916647499999996
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,48.12498075
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,48.7499805
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,48.95831375
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,49.166647
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,49.37498025
0,note_on,67,G4,0.6299212598425197,0.20659713958333015,49.5833135
0,note_on,72,C5,0.6299212598425197,0.20659713958333725,49.79164675
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,50.4166465
0,note_on,60,C4,0.6299212598425197,0.20659713958333015,50.62497975
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,50.833313
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,51.04164625
0,note_on,60,C4,0.6299212598425197,0.20659713958333015,51.2499795
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,51.45831275
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,52.0833125
0,note_on,60,C4,0.6299212598425197,0.20659713958333015,52.29164575
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,52.499978999999996
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,52.70831225
0,note_on,60,C4,0.6299212598425197,0.20659713958333015,52.9166455
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,53.12497875
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,53.7499785
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,53.95831175
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,54.166645
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,54.37497825
0,note_on,60,C4,0.6299212598425197,0.20659713958333015,54.5833115
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,54.791644749999996
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,55.4166445
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,55.62497775
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,55.833311
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,56.04164425
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,56.2499775
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,56.45831075
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,57.083310499999996
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,57.29164375
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,57.499977
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,57.70831025
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,57.9166435
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,58.12497675
0,note_on,55,G3,0.6299212598425197,0.20659713958333015,58.7499765
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,58.95830975
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,59.166643
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,59.374976249999996
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,59.5833095
0,note_on,65,F4,0.6299212598425197,0.20659713958333015,59.79164275
0,note_on,55,G3,0.6299212598425197,0.20659713958333015,60.4166425
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,60.62497575
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,60.833309
0,note_on,55,G3,0.6299212598425197,0.20659713958333015,61.04164225
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,61.2499755
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,61.45830875
0,note_on,55,G3,0.6299212598425197,0.20659713958333015,62.0833085
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,62.29164175
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,62.499975
0,note_on,55,G3,0.6299212598425197,0.20659713958333015,62.70830825
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,62.9166415
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,63.12497475
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,63.7499745
0,note_on,60,C4,0.6299212598425197,0.20659713958334436,63.958307749999996
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,64.166641
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,64.37497425
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,64.5833075
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,64.79164075
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,65.4166405
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,65.62497375
0,note_on,64,E4,0.6299212598425197,0.20659713958332304,65.833307
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,66.04164025
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,66.2499735
0,note_on,64,E4,0.6299212598425197,0.20659713958332304,66.45830675
0,note_on,57,A3,0.6299212598425197,0.20659713958332304,67.0833065
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,67.29163975
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,67.499973
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,67.70830624999999
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,67.9166395
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,68.12497275
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,68.7499725
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,68.95830575
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,69.166639
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,69.37497225
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,69.5833055
0,note_on,64,E4,0.6299212598425197,0.20659713958332304,69.79163875
0,note_on,57,A3,0.6299212598425197,0.20659713958332304,70.4166385
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,70.62497175
0,note_on,63,D#4,0.6299212598425197,0.20659713958333725,70.833305
0,note_on,57,A3,0.6299212598425197,0.20659713958332304,71.04163825
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,71.2499715
0,note_on,63,D#4,0.6299212598425197,0.20659713958333725,71.45830475
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,72.0833045
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,72.29163774999999
0,note_on,63,D#4,0.6299212598425197,0.20659713958333725,72.499971
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,72.70830425
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,72.9166375
0,note_on,63,D#4,0.6299212598425197,0.20659713958333725,73.12497075
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,73.7499705
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,73.95830375
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,74.166637
0,note_on,59,B3,0.6299212598425197,0.20659713958332304,74.37497025
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,74.5833035
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,74.79163675
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,75.4166365
0,note_on,60,C4,0.6299212598425197,0.20659713958332304,75.62496975
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,75.833303
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,76.04163625
0,note_on,60,C4,0.6299212598425197,0.20659713958332304,76.2499695
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,76.45830275
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,77.0833025
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,77.29163575
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,77.499969
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,77.70830225
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,77.9166355
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,78.12496875
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,78.7499685
0,note_on,59,B3,0.6299212598425197,0.20659713958332304,78.95830175
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,79.166635
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,79.37496825
0,note_on,59,B3,0.6299212598425197,0.20659713958332304,79.5833015
0,note_on,62,D4,0.6299212598425197,0.20659713958333725,79.79163475
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,80.4166345
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,80.62496775
0,note_on,64,E4,0.6299212598425197,0.20659713958332304,80.833301
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,81.04163425
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,81.2499675
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,81.45830074999999
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,82.08330049999999
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,82.29163375
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,82.499967
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,82.70830025
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,82.9166335
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,83.12496675
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,83.7499665
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,83.95829975
0,note_on,65,F4,0.6299212598425197,0.20659713958332304,84.166633
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,84.37496625
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,84.5832995
0,note_on,65,F4,0.6299212598425197,0.20659713958332304,84.79163275
0,note_on,55,G3,0.6299212598425197,0.20659713958332304,85.4166325
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,85.62496575
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,85.833299
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,86.04163224999999
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,86.2499655
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,86.45829875
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,87.0832985
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,87.29163175
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,87.499965
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,87.70829825
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,87.9166315
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,88.12496475
0,note_on,55,G3,0.6299212598425197,0.20659713958332304,88.7499645
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,88.95829775
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,89.166631
0,note_on,55,G3,0.6299212598425197,0.20659713958332304,89.37496425
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,89.5832975
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,89.79163075
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,90.4166305
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,90.62496374999999
0,note_on,66,F#4,0.6299212598425197,0.20659713958333725,90.833297
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,91.04163025
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,91.24996349999999
0,note_on,66,F#4,0.6299212598425197,0.20659713958333725,91.45829675
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,92.0832965
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,92.29162975
0,note_on,66,F#4,0.6299212598425197,0.20659713958333725,92.499963
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,92.70829625
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,92.9166295
0,note_on,66,F#4,0.6299212598425197,0.20659713958333725,93.12496275
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,93.7499625
0,note_on,60,C4,0.6299212598425197,0.20659713958332304,93.95829575
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,94.166629
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,94.37496225
0,note_on,60,C4,0.6299212598425197,0.20659713958332304,94.5832955
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,94.79162875
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,95.4166285
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,95.62496175
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,95.83329499999999
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,96.04162825
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,96.2499615
0,note_on,67,G4,0.6299212598425197,0.20659713958333725,96.45829475
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,97.0832945
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,97.29162775
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,97.499961
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,97.70829425
0,note_on,60,C4,0.6299212598425197,0.20659713958332304,97.9166275
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,98.12496075
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,98.7499605
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,98.95829375
0,note_on,65,F4,0.6299212598425197,0.20659713958332304,99.166627
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,99.37496025
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,99.5832935
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,99.79162674999999
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,100.41662649999999
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,100.62495975
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,100.833293
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,101.04162625
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,101.2499595
0,note_on,65,F4,0.6299212598425197,0.20659713958333725,101.45829275
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,102.0832925
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,102.29162575
0,note_on,65,F4,0.6299212598425197,0.20659713958332304,102.499959
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,102.70829225
0,note_on,59,B3,0.6299212598425197,0.20659713958333725,102.9166255
0,note_on,65,F4,0.6299212598425197,0.20659713958332304,103.12495875
0,note_on,55,G3,0.6299212598425197,0.20659713958332304,103.7499585
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,103.95829175
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,104.166625
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,104.37495824999999
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,104.5832915
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,104.79162475
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,105.4166245
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,105.62495775
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,105.833291
0,note_on,55,G3,0.6299212598425197,0.20659713958333725,106.04162425
0,note_on,58,A#3,0.6299212598425197,0.20659713958333725,106.2499575
0,note_on,64,E4,0.6299212598425197,0.20659713958333725,106.45829075
0,note_on,53,F3,0.6299212598425197,0.20659713958332304,107.0832905
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,107.29162375
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,107.499957
0,note_on,65,F4,0.6299212598425197,0.20659713958332304,107.70829025
0,note_on,60,C4,0.6299212598425197,0.20659713958333725,107.9166235
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,108.12495675
0,note_on,60,C4,0.6299212598425197,0.20659713958332304,108.33329
0,note_on,57,A3,0.6299212598425197,0.20659713958333725,108.54162325
0,note_on,53,F3,0.6299212598425197,0.20659713958333725,108.7499565
0,note_on,57,A3,0.6299212598425197,0.20659713958332304,108.95828975
0,note_on,53,F3,0.6299212598425197,0.20659713958333725,109.166623
