,note_name,start_time,duration,velocity,tempo
316,D4,10400,379,80,80
317,F#5,10400,189,80,80
318,B4,10400,379,80,80
319,C#3,10450,47,96,80
320,B2,10500,47,96,80
321,A2,10550,47,96,80
322,G2,10600,47,96,80
323,E5,10600,189,80,80
324,A2,10650,47,96,80
325,B2,10700,47,96,80
326,G2,10750,47,96,80
327,C#3,10800,47,96,80
328,B4,10800,189,80,80
329,E4,10800,284,80,80
330,G5,10800,189,80,80
331,C#5,10800,379,80,80
332,B2,10850,47,96,80
333,A2,10900,47,96,80
334,G2,10950,47,96,80
335,F#2,11000,47,96,80
336,B-4,11000,49,80,80
337,F#5,11000,189,80,80
338,G#2,11050,47,96,80
339,G#4,11050,47,80,80
340,B-2,11100,47,96,80
341,F#4,11100,49,80,80
342,B-3,11100,94,80,80
343,F#2,11150,47,96,80
344,E4,11150,47,80,80
345,G2,11200,47,96,80
346,E4,11200,379,80,80
347,B3,11200,379,80,80
348,D5,11200,189,80,80
349,G4,11200,379,80,80
350,A2,11250,47,96,80
351,G2,11300,47,96,80
352,F#2,11350,47,96,80
353,E2,11400,47,96,80
354,C#5,11400,189,80,80
355,F#2,11450,47,96,80
356,G2,11500,47,96,80
357,E2,11550,47,96,80
358,A2,11600,47,96,80
359,F#4,11600,379,80,80
360,C#4,11600,379,80,80
361,E5,11600,189,80,80
362,A4,11600,379,80,80
363,B2,11650,47,96,80
364,A2,11700,47,96,80
365,G2,11750,47,96,80
366,F#2,11800,47,96,80
367,D5,11800,189,80,80
368,G2,11850,47,96,80
369,A2,11900,47,96,80
370,F#2,11950,47,96,80
371,B2,12000,47,96,80
372,G4,12000,379,80,80
373,D4,12000,379,80,80
374,F#5,12000,189,80,80
375,B4,12000,379,80,80
376,C#3,12050,47,96,80
377,B2,12100,47,96,80
378,A2,12150,47,96,80
379,G2,12200,47,96,80
380,E5,12200,189,80,80
381,A2,12250,47,96,80
382,B2,12300,47,96,80
383,G2,12350,47,96,80
384,C#3,12400,47,96,80
385,B4,12400,189,80,80
386,E4,12400,284,80,80
387,G5,12400,189,80,80
388,C#5,12400,378,80,80
389,B2,12450,47,96,80
390,A2,12500,47,96,80
391,G2,12550,47,96,80
