,note_name,start_time,duration,velocity,tempo
739,E-4,16650,47,80,144
740,E3,16700,47,80,144
741,A2,16700,47,80,144
742,G5,16700,99,80,144
743,A4,16700,99,80,144
744,E4,16700,47,80,144
745,E-2,16750,47,80,144
746,E-3,16800,47,80,144
747,E-2,16800,47,80,144
748,F#5,16800,299,80,144
749,B-4,16800,299,80,144
750,E-4,16800,47,80,144
751,E-2,16850,47,80,144
752,E-3,16900,47,80,144
753,B-2,16900,47,80,144
754,E-4,16900,47,80,144
755,E-2,16950,47,80,144
756,E-2,17000,47,80,144
757,E-3,17050,47,80,144
758,B-2,17050,47,80,144
759,E-4,17050,47,80,144
760,E3,17100,47,80,144
761,A2,17100,47,80,144
762,G5,17100,99,80,144
763,A4,17100,99,80,144
764,E4,17100,47,80,144
765,E-2,17150,47,80,144
766,E-3,17200,16,80,144
767,E-2,17200,47,80,144
768,F#5,17200,379,80,144
769,B-4,17200,379,80,144
770,E-4,17200,16,80,144
771,E-3,17233,16,80,144
772,E-4,17233,16,80,144
773,E-2,17250,47,80,144
774,E-3,17266,16,80,144
775,E-4,17266,16,80,144
776,E-3,17300,47,80,144
777,B-2,17300,47,80,144
778,E-4,17300,47,80,144
779,E-2,17350,47,80,144
780,E-2,17400,47,80,144
781,E-3,17450,47,80,144
782,B-2,17450,47,80,144
783,E-4,17450,47,80,144
784,E3,17500,94,80,144
785,A2,17500,23,80,144
786,E4,17500,94,80,144
787,E2,17525,23,80,144
788,C2,17550,23,80,144
789,B1,17575,23,80,144
790,B-2,17600,47,80,144
791,B-1,17600,47,80,144
792,C#5,17600,299,80,144
793,F4,17600,299,80,144
794,B-3,17600,47,80,144
795,B-1,17650,47,80,144
796,B-2,17700,47,80,144
797,F2,17700,47,80,144
798,B-3,17700,47,80,144
799,B-1,17750,47,80,144
800,B-1,17800,47,80,144
801,B-2,17850,47,80,144
802,F2,17850,47,80,144
803,B-3,17850,47,80,144
804,B2,17900,47,80,144
805,E2,17900,47,80,144
806,D5,17900,99,80,144
807,E4,17900,99,80,144
808,B3,17900,47,80,144
809,B-1,17950,47,80,144
810,B-2,18000,16,80,144
811,B-1,18000,47,80,144
812,C#5,18000,299,80,144
813,F4,18000,299,80,144
814,B-3,18000,16,80,144
815,B-2,18033,16,80,144
816,B-3,18033,16,80,144
817,B-1,18050,47,80,144
818,B-2,18066,16,80,144
819,B-3,18066,16,80,144
820,B-2,18100,47,80,144
821,F2,18100,47,80,144
822,B-3,18100,47,80,144
823,B-1,18150,47,80,144
824,B-1,18200,47,80,144
825,B-2,18250,47,80,144
826,F2,18250,47,80,144
827,B-3,18250,47,80,144
828,B2,18300,47,80,144
829,E2,18300,47,80,144
830,D5,18300,99,80,144
831,E4,18300,99,80,144
832,B3,18300,47,80,144
833,B-1,18350,47,80,144
834,B-2,18400,47,80,144
835,B-1,18400,47,80,144
836,C#5,18400,299,80,144
837,F4,18400,299,80,144
838,B-3,18400,47,80,144
839,B-1,18450,47,80,144
840,B-2,18500,47,80,144
841,F2,18500,47,80,144
842,B-3,18500,47,80,144
843,B-1,18550,47,80,144
844,B-1,18600,47,80,144
845,B-2,18650,47,80,144
846,F2,18650,47,80,144
847,B-3,18650,47,80,144
848,B2,18700,47,80,144
849,E2,18700,47,80,144
850,D5,18700,99,80,144
851,E4,18700,99,80,144
852,B3,18700,47,80,144
853,B-1,18750,47,80,144
854,B-2,18800,16,80,144
855,B-1,18800,47,80,144
856,C#5,18800,284,80,144
857,F4,18800,284,80,144
858,B-3,18800,16,80,144
859,B-2,18833,16,80,144
860,B-3,18833,16,80,144
861,B-1,18850,47,80,144
862,B-2,18866,16,80,144
863,B-3,18866,16,80,144
864,B-2,18900,47,80,144
865,F2,18900,47,80,144
866,B-3,18900,47,80,144
867,B-1,18950,47,80,144
868,B-1,19000,47,80,144
869,B-2,19050,47,80,144
870,F2,19050,47,80,144
871,B-3,19050,47,80,144
872,B2,19100,94,80,144
873,E2,19100,23,80,144
874,B3,19100,94,80,144
875,G2,19125,23,80,144
876,F#2,19150,23,80,144
877,F2,19175,23,80,144
878,B2,19200,189,80,144
879,E2,19200,47,80,144
880,B4,19200,400,80,144
881,G4,19200,400,80,144
882,B3,19200,189,80,144
883,E2,19250,47,80,144
884,E2,19300,47,80,144
885,E2,19350,47,80,144
886,C#3,19400,189,80,144
887,E2,19400,47,80,144
888,C#4,19400,189,80,144
889,E2,19450,47,80,144
890,E2,19500,47,80,144
891,E2,19550,47,80,144
892,D3,19600,189,80,144
893,E2,19600,47,80,144
894,B4,19600,359,80,144
895,G4,19600,359,80,144
896,D4,19600,189,80,144
897,E2,19650,47,80,144
898,E2,19700,47,80,144
899,E2,19750,47,80,144
900,C#3,19800,94,80,144
901,E2,19800,47,80,144
902,C#4,19800,94,80,144
903,E2,19850,47,80,144
904,B2,19900,94,80,144
905,E2,19900,47,80,144
906,B3,19900,94,80,144
907,E2,19950,47,80,144
908,A2,20000,189,80,144
909,D2,20000,47,80,144
910,A4,20000,400,80,144
911,F4,20000,400,80,144
912,A3,20000,189,80,144
913,D2,20050,47,80,144
914,D2,20100,47,80,144
915,D2,20150,47,80,144
916,B2,20200,189,80,144
917,D2,20200,47,80,144
918,B3,20200,189,80,144
919,D2,20250,47,80,144
920,D2,20300,47,80,144
921,D2,20350,47,80,144
922,C3,20400,189,80,144
923,D2,20400,47,80,144
924,A4,20400,359,80,144
925,F4,20400,359,80,144
926,C4,20400,189,80,144
927,D2,20450,47,80,144
928,D2,20500,47,80,144
929,D2,20550,47,80,144
930,B2,20600,94,80,144
931,D2,20600,47,80,144
932,B3,20600,94,80,144
933,D2,20650,47,80,144
934,A2,20700,94,80,144
935,D2,20700,47,80,144
936,A3,20700,94,80,144
937,D2,20750,47,80,144
938,G2,20800,189,80,144
939,C2,20800,47,80,144
940,G4,20800,400,80,144
941,E-4,20800,400,80,144
942,G3,20800,189,80,144
943,C2,20850,47,80,144
944,C2,20900,47,80,144
945,C2,20950,47,80,144
946,A2,21000,189,80,144
947,C2,21000,47,80,144
948,A3,21000,189,80,144
949,C2,21050,47,80,144
950,C2,21100,47,80,144
951,C2,21150,47,80,144
952,B-2,21200,189,80,144
953,C2,21200,47,80,144
954,G4,21200,359,80,144
955,E-4,21200,359,80,144
956,B-3,21200,189,80,144
957,C2,21250,47,80,144
958,C2,21300,47,80,144
959,C2,21350,47,80,144
960,A2,21400,94,80,144
