,note_name,start_time,duration,velocity,tempo
337,D4,7900,24,80,80
338,E4,7925,24,80,80
339,D4,7950,24,80,80
340,E4,7975,24,80,80
341,G2,8000,94,80,80
342,D4,8000,189,80,80
343,B3,8000,94,80,80
344,G5,8000,379,96,80
345,G4,8000,24,80,80
346,A4,8025,24,80,80
347,G4,8050,24,80,80
348,A4,8075,24,80,80
349,F#2,8100,94,80,80
350,A3,8100,94,80,80
351,G4,8100,24,80,80
352,A4,8125,24,80,80
353,G4,8150,24,80,80
354,A4,8175,24,80,80
355,E2,8200,94,80,80
356,C4,8200,94,80,80
357,G3,8200,189,80,80
358,G4,8200,24,80,80
359,A4,8225,24,80,80
360,G4,8250,24,80,80
361,A4,8275,24,80,80
362,C2,8300,94,80,80
363,E4,8300,94,80,80
364,G4,8300,24,80,80
365,A4,8325,24,80,80
366,G4,8350,24,80,80
367,A4,8375,24,80,80
368,F#2,8400,94,80,80
369,C4,8400,189,80,80
370,A3,8400,94,80,80
371,F#5,8400,379,96,80
372,F#4,8400,24,80,80
373,G4,8425,24,80,80
374,F#4,8450,24,80,80
375,G4,8475,24,80,80
376,E2,8500,94,80,80
377,G3,8500,94,80,80
378,F#4,8500,24,80,80
379,G4,8525,24,80,80
380,F#4,8550,24,80,80
381,G4,8575,24,80,80
382,D2,8600,94,80,80
383,B3,8600,94,80,80
384,F#3,8600,189,80,80
385,F#4,8600,24,80,80
386,G4,8625,24,80,80
387,F#4,8650,24,80,80
388,G4,8675,24,80,80
389,B1,8700,94,80,80
390,D4,8700,94,80,80
391,F#4,8700,24,80,80
392,G4,8725,24,80,80
393,F#4,8750,24,80,80
394,G4,8775,24,80,80
395,E2,8800,94,80,80
396,B3,8800,189,80,80
397,G3,8800,94,80,80
398,E5,8800,379,96,80
399,E4,8800,24,80,80
400,F#4,8825,24,80,80
401,E4,8850,24,80,80
402,F#4,8875,24,80,80
403,D2,8900,94,80,80
404,F#3,8900,94,80,80
405,E4,8900,24,80,80
406,F#4,8925,24,80,80
407,E4,8950,24,80,80
408,F#4,8975,24,80,80
409,C2,9000,94,80,80
410,A3,9000,94,80,80
411,E3,9000,189,80,80
412,E4,9000,24,80,80
413,F#4,9025,24,80,80
414,E4,9050,24,80,80
415,F#4,9075,24,80,80
416,A1,9100,94,80,80
417,C4,9100,94,80,80
418,E4,9100,24,80,80
419,F#4,9125,24,80,80
420,E4,9150,24,80,80
421,F#4,9175,24,80,80
422,B1,9200,94,80,80
423,G3,9200,94,80,80
424,D3,9200,94,80,80
425,D5,9200,379,96,80
426,D4,9200,24,80,80
427,E4,9225,24,80,80
428,D4,9250,24,80,80
429,E4,9275,24,80,80
430,C2,9300,94,80,80
431,A3,9300,94,80,80
432,E3,9300,94,80,80
433,D4,9300,24,80,80
434,E4,9325,24,80,80
435,D4,9350,24,80,80
436,E4,9375,24,80,80
437,D2,9400,94,80,80
438,B3,9400,94,80,80
439,F#3,9400,189,80,80
440,D4,9400,24,80,80
441,E4,9425,24,80,80
442,D4,9450,24,80,80
443,E4,9475,24,80,80
444,D1,9500,94,80,80
445,D4,9500,94,80,80
446,D4,9500,24,80,80
447,E4,9525,24,80,80
448,D4,9550,24,80,80
449,E4,9575,24,80,80
450,G2,9600,94,80,80
451,D4,9600,189,80,80
452,B3,9600,94,80,80
453,G4,9600,24,80,80
454,A4,9625,24,80,80
455,G5,9650,23,96,80
456,G4,9650,24,80,80
457,D5,9675,23,96,80
458,A4,9675,24,80,80
459,F#2,9700,94,80,80
460,A3,9700,94,80,80
461,G5,9700,47,96,80
462,G4,9700,24,80,80
463,A4,9725,24,80,80
464,G5,9750,23,96,80
465,G4,9750,24,80,80
466,D5,9775,23,96,80
467,A4,9775,24,80,80
468,E2,9800,94,80,80
469,C4,9800,94,80,80
470,G3,9800,189,80,80
471,G5,9800,47,96,80
472,G4,9800,24,80,80
473,A4,9825,24,80,80
474,F#5,9850,23,96,80
475,G4,9850,24,80,80
476,E5,9875,118,96,80
477,A4,9875,24,80,80
478,C2,9900,94,80,80
479,E4,9900,94,80,80
480,G4,9900,24,80,80
481,A4,9925,24,80,80
482,G4,9950,24,80,80
483,A4,9975,24,80,80
484,F#2,10000,94,80,80
485,C4,10000,189,80,80
486,A3,10000,94,80,80
487,F#4,10000,24,80,80
488,G4,10025,24,80,80
489,F#5,10050,23,96,80
490,F#4,10050,24,80,80
491,C5,10075,23,96,80
492,G4,10075,24,80,80
493,E2,10100,94,80,80
494,G3,10100,94,80,80
495,F#5,10100,47,96,80
496,F#4,10100,24,80,80
497,G4,10125,24,80,80
498,F#5,10150,23,96,80
499,F#4,10150,24,80,80
500,C5,10175,23,96,80
501,G4,10175,24,80,80
502,D2,10200,94,80,80
503,B3,10200,94,80,80
504,F#3,10200,189,80,80
505,F#5,10200,47,96,80
506,F#4,10200,24,80,80
507,G4,10225,24,80,80
508,E5,10250,23,96,80
509,F#4,10250,24,80,80
510,D5,10275,118,96,80
511,G4,10275,24,80,80
512,B1,10300,94,80,80
513,D4,10300,94,80,80
514,F#4,10300,24,80,80
515,G4,10325,24,80,80
516,F#4,10350,24,80,80
517,G4,10375,24,80,80
518,E2,10400,94,80,80
519,B3,10400,189,80,80
520,G3,10400,94,80,80
521,E4,10400,24,80,80
522,F#4,10425,24,80,80
523,E5,10450,23,96,80
524,E4,10450,24,80,80
525,B4,10475,23,96,80
526,F#4,10475,24,80,80
527,D2,10500,94,80,80
528,F#3,10500,94,80,80
529,E5,10500,47,96,80
530,E4,10500,24,80,80
531,F#4,10525,24,80,80
532,E5,10550,23,96,80
533,E4,10550,24,80,80
534,B4,10575,23,96,80
535,F#4,10575,24,80,80
536,C2,10600,94,80,80
537,A3,10600,94,80,80
538,E3,10600,189,80,80
539,C5,10600,47,96,80
540,E4,10600,24,80,80
541,F#4,10625,24,80,80
542,D5,10650,47,96,80
543,E4,10650,24,80,80
544,F#4,10675,24,80,80
545,A1,10700,94,80,80
546,C4,10700,94,80,80
547,E5,10700,47,96,80
548,E4,10700,24,80,80
549,F#4,10725,24,80,80
550,F#5,10750,47,96,80
551,E4,10750,24,80,80
552,F#4,10775,24,80,80
553,B1,10800,94,80,80
554,G3,10800,94,80,80
555,D3,10800,94,80,80
556,G5,10800,47,96,80
557,D4,10800,24,80,80
558,E4,10825,24,80,80
559,B5,10850,47,96,80
560,D4,10850,24,80,80
561,E4,10875,24,80,80
562,C2,10900,94,80,80
563,A3,10900,94,80,80
564,E3,10900,94,80,80
565,A5,10900,23,96,80
566,D4,10900,24,80,80
567,B5,10925,23,96,80
568,E4,10925,24,80,80
569,C6,10950,47,96,80
570,D4,10950,24,80,80
571,E4,10975,24,80,80
572,D2,11000,94,80,80
573,B3,11000,94,80,80
574,F#3,11000,189,80,80
575,B5,11000,47,96,80
576,D4,11000,24,80,80
577,E4,11025,24,80,80
578,A5,11050,23,96,80
579,D4,11050,24,80,80
580,G5,11075,71,96,80
581,E4,11075,24,80,80
582,D1,11100,94,80,80
583,D4,11100,94,80,80
584,D4,11100,24,80,80
585,E4,11125,24,80,80
586,F#5,11150,47,96,80
587,D4,11150,24,80,80
588,E4,11175,24,80,80
589,G2,11200,94,80,80
590,D4,11200,189,80,80
591,B3,11200,94,80,80
592,G4,11200,24,80,80
593,A4,11225,24,80,80
594,G5,11250,23,96,80
595,G4,11250,24,80,80
596,D5,11275,23,96,80
597,A4,11275,24,80,80
598,F#2,11300,94,80,80
599,A3,11300,94,80,80
600,G5,11300,47,96,80
601,G4,11300,24,80,80
602,A4,11325,24,80,80
603,G5,11350,23,96,80
604,G4,11350,24,80,80
605,D5,11375,23,96,80
606,A4,11375,24,80,80
607,E2,11400,94,80,80
608,C4,11400,94,80,80
609,G3,11400,189,80,80
610,G5,11400,47,96,80
611,G4,11400,24,80,80
612,A4,11425,24,80,80
613,F#5,11450,23,96,80
614,G4,11450,24,80,80
615,E5,11475,118,96,80
616,A4,11475,24,80,80
617,C2,11500,94,80,80
618,E4,11500,94,80,80
619,G4,11500,24,80,80
620,A4,11525,24,80,80
621,G4,11550,24,80,80
622,A4,11575,24,80,80
623,F#2,11600,94,80,80
624,C4,11600,189,80,80
625,A3,11600,94,80,80
626,F#4,11600,24,80,80
627,G4,11625,24,80,80
628,F#5,11650,23,96,80
629,F#4,11650,24,80,80
630,C5,11675,23,96,80
631,G4,11675,24,80,80
632,E2,11700,94,80,80
633,G3,11700,94,80,80
634,F#5,11700,47,96,80
635,F#4,11700,24,80,80
636,G4,11725,24,80,80
637,F#5,11750,23,96,80
638,F#4,11750,24,80,80
639,C5,11775,23,96,80
640,G4,11775,24,80,80
641,D2,11800,94,80,80
642,B3,11800,94,80,80
643,F#3,11800,189,80,80
644,F#5,11800,47,96,80
645,F#4,11800,24,80,80
646,G4,11825,24,80,80
647,E5,11850,23,96,80
648,F#4,11850,24,80,80
649,D5,11875,118,96,80
650,G4,11875,24,80,80
651,B1,11900,94,80,80
652,D4,11900,94,80,80
653,F#4,11900,24,80,80
654,G4,11925,24,80,80
655,F#4,11950,24,80,80
656,G4,11975,24,80,80
657,E2,12000,94,80,80
658,B3,12000,189,80,80
659,G3,12000,94,80,80
660,E4,12000,24,80,80
661,F#4,12025,24,80,80
662,E5,12050,23,96,80
663,E4,12050,24,80,80
664,B4,12075,23,96,80
665,F#4,12075,24,80,80
666,D2,12100,94,80,80
667,F#3,12100,94,80,80
668,E5,12100,47,96,80
669,E4,12100,24,80,80
670,F#4,12125,24,80,80
671,E5,12150,23,96,80
672,E4,12150,24,80,80
673,B4,12175,23,96,80
674,F#4,12175,24,80,80
675,C2,12200,94,80,80
676,A3,12200,94,80,80
677,E3,12200,189,80,80
678,C5,12200,47,96,80
679,E4,12200,24,80,80
680,F#4,12225,24,80,80
681,D5,12250,47,96,80
682,E4,12250,24,80,80
683,F#4,12275,24,80,80
684,A1,12300,94,80,80
685,C4,12300,94,80,80
686,E5,12300,47,96,80
687,E4,12300,24,80,80
688,F#4,12325,24,80,80
689,F#5,12350,47,96,80
690,E4,12350,24,80,80
691,F#4,12375,24,80,80
692,B1,12400,94,80,80
693,G3,12400,94,80,80
694,D3,12400,94,80,80
695,G5,12400,47,96,80
696,D4,12400,24,80,80
697,E4,12425,24,80,80
698,B5,12450,47,96,80
699,D4,12450,24,80,80
700,E4,12475,24,80,80
701,C2,12500,94,80,80
702,A3,12500,94,80,80
703,E3,12500,94,80,80
704,A5,12500,23,96,80
705,D4,12500,24,80,80
706,B5,12525,23,96,80
707,E4,12525,24,80,80
708,C6,12550,47,96,80
709,D4,12550,24,80,80
710,E4,12575,24,80,80
711,D2,12600,94,80,80
712,B3,12600,94,80,80
