,note_name,start_time,duration,velocity,tempo
431,B4,7600,12,80,126
432,B4,7625,24,80,126
433,G#5,7650,47,96,126
434,B3,7650,12,80,126
435,B3,7675,24,80,126
436,F#5,7700,47,96,126
437,B4,7700,12,80,126
438,B4,7725,24,80,126
439,B1,7750,142,80,126
440,B2,7750,142,80,126
441,G#5,7750,47,96,126
442,B3,7750,12,80,126
443,B3,7775,24,80,126
444,B-5,7800,47,96,126
445,B4,7800,12,80,126
446,B4,7825,24,80,126
447,G#5,7850,47,96,126
448,B3,7850,12,80,126
449,B3,7875,24,80,126
450,B1,7900,94,80,126
451,B2,7900,94,80,126
452,F#5,7900,47,96,126
453,B4,7900,12,80,126
454,B4,7925,24,80,126
455,G#5,7950,47,96,126
456,B3,7950,12,80,126
457,B3,7975,24,80,126
458,E1,8000,142,80,126
459,E2,8000,142,80,126
460,G#5,8000,47,96,126
461,E-5,8000,199,96,126
462,E4,8000,12,80,126
463,E4,8025,24,80,126
464,F#5,8050,47,96,126
465,E3,8050,12,80,126
466,E3,8075,24,80,126
467,E5,8100,47,96,126
468,E4,8100,12,80,126
469,E4,8125,24,80,126
470,E1,8150,47,80,126
471,E2,8150,47,80,126
472,F#5,8150,47,96,126
473,E3,8150,12,80,126
474,E3,8175,24,80,126
475,A1,8200,94,80,126
476,A2,8200,94,80,126
477,G#5,8200,47,96,126
478,C#5,8200,189,96,126
479,A4,8200,12,80,126
480,A4,8225,24,80,126
481,F#5,8250,47,96,126
482,A3,8250,12,80,126
483,A3,8275,24,80,126
484,A1,8300,94,80,126
485,A2,8300,94,80,126
486,E5,8300,47,96,126
487,A4,8300,12,80,126
488,A4,8325,24,80,126
489,F#5,8350,47,96,126
490,A3,8350,12,80,126
491,A3,8375,24,80,126
492,D2,8400,142,80,126
493,D3,8400,142,80,126
494,F#5,8400,47,96,126
495,C#5,8400,199,96,126
496,D5,8400,12,80,126
497,D5,8425,24,80,126
498,E5,8450,47,96,126
499,D4,8450,12,80,126
500,D4,8475,24,80,126
501,D5,8500,47,96,126
502,D5,8500,12,80,126
503,D5,8525,24,80,126
504,D2,8550,47,80,126
505,D3,8550,47,80,126
506,E5,8550,47,96,126
507,D4,8550,12,80,126
508,D4,8575,23,80,126
509,G1,8600,94,80,126
510,G2,8600,94,80,126
511,F#5,8600,47,96,126
512,B4,8600,189,96,126
513,G4,8600,12,80,126
514,G4,8625,24,80,126
515,E5,8650,47,96,126
516,G3,8650,12,80,126
517,G3,8675,24,80,126
518,G1,8700,94,80,126
519,G2,8700,94,80,126
520,D5,8700,47,96,126
521,G4,8700,12,80,126
522,G4,8725,24,80,126
523,E5,8750,47,96,126
524,G3,8750,12,80,126
525,G3,8775,24,80,126
526,C2,8800,142,80,126
527,C3,8800,142,80,126
528,E5,8800,47,96,126
529,B4,8800,199,96,126
530,C4,8800,12,80,126
531,C4,8825,24,80,126
532,D5,8850,47,96,126
533,C3,8850,12,80,126
534,C3,8875,24,80,126
535,C5,8900,47,96,126
536,C4,8900,12,80,126
537,C4,8925,24,80,126
538,C2,8950,47,80,126
539,C3,8950,47,80,126
540,D5,8950,47,96,126
541,C3,8950,12,80,126
542,C3,8975,23,80,126
543,F1,9000,94,80,126
544,F2,9000,94,80,126
545,E5,9000,47,96,126
546,A4,9000,189,96,126
547,F4,9000,12,80,126
548,F4,9025,24,80,126
549,D5,9050,47,96,126
550,F3,9050,12,80,126
551,F3,9075,24,80,126
552,F1,9100,94,80,126
553,F2,9100,94,80,126
554,C5,9100,47,96,126
555,F4,9100,12,80,126
556,F4,9125,24,80,126
557,D5,9150,47,96,126
558,F3,9150,12,80,126
559,F3,9175,24,80,126
560,B-1,9200,142,80,126
561,B-2,9200,142,80,126
562,D5,9200,47,96,126
563,A4,9200,199,96,126
564,B-3,9200,12,80,126
565,B-3,9225,24,80,126
566,C5,9250,47,96,126
567,B-2,9250,12,80,126
568,B-2,9275,24,80,126
569,B-4,9300,47,96,126
570,B-3,9300,12,80,126
571,B-3,9325,24,80,126
572,B-1,9350,47,80,126
573,B-2,9350,47,80,126
574,C5,9350,47,96,126
575,B-2,9350,12,80,126
576,B-2,9375,24,80,126
577,E-1,9400,189,80,126
578,E-2,9400,189,80,126
579,D5,9400,47,96,126
580,G4,9400,189,96,126
581,E-4,9400,12,80,126
582,E-4,9425,24,80,126
583,C5,9450,47,96,126
584,E-3,9450,12,80,126
585,E-3,9475,24,80,126
586,B-4,9500,94,96,126
587,E-4,9500,12,80,126
